	Repl	Time	Sus	Pos	Alv	Fem	Male	u25	midd	o50	md	md_u25	mdMid	md50	md_f	md_m	conc	c_f	c_m	c_u25	c2550	c50	Tx	TarTx	dAIDS	dNat	susc_d	new_inf	susc_d_u50	new_inf50	f25	m25	fMid	mMid	f50	m50,	if	im	i25	iMid	i50	if25	im25	ifMid	imMid	if50	im50		Inf_Tx_u25	Inf_Tx_Mid	Inf_Tx50	Inf_Tx_f	Inf_Tx_m	Dur	Dur18	Dur25	DurMid	Dur50	TotTx	NoTarg		AvePartMen20	AvePartMen25	AvePartMen30	AvePartMen40	AvePartMen50		AvePartWomen20	AvePartWomen25	AvePartWomen30	AvePartWomen40	AvePartWomen50		concF24	concM25	concFMid	concMMid	concF50	concM50		md_F24	mdM25	md_FMid	mdMMid	md_F50	mdM50	Prev50		MP_m25	MP_mMid	MP_m50	MP_f25	MP_fMid	MP_f50		susc_d25	susc_dMid	susc_d_o50	newinfs25	newinfsMid	newinfs_o50	Age	AgeS	AgeI
10	1	110	19	32	51	23	28	10	27	14	0.78	0.90	0.81	0.64	0.87	0.71	0.00	0.00	0.00	0.00	0.00	0.00	7	0	0	0	2324	6	1224	6	5.000000	5.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	5	1	2	5	3961.164475	871.315362	1254.821488	3662.297175	6470.653545	7	7	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.800000	0.916667	0.733333	0.666667	0.625000	0.756757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	606	618	1100	0	6	0	42.492831	45.859375	40.493946
11	1	120	19	32	51	23	28	10	27	14	0.78	0.90	0.81	0.64	0.87	0.71	0.00	0.00	0.00	0.00	0.00	0.00	7	0	0	0	2514	6	1314	6	5.000000	5.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	5	1	2	5	3964.310325	874.657828	1258.163954	3665.639641	6473.279768	7	7	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.800000	0.916667	0.733333	0.666667	0.625000	0.756757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	666	648	1200	0	6	0	42.520228	45.886772	40.521343
12	1	130	19	32	51	23	28	10	27	14	0.78	0.90	0.81	0.64	0.87	0.71	0.00	0.00	0.00	0.00	0.00	0.00	8	0	0	0	2704	6	1404	6	5.000000	5.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	6	1	2	6	3967.456175	878.000294	1261.506420	3668.982106	6475.905991	8	8	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.800000	0.916667	0.733333	0.666667	0.625000	0.756757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	726	678	1300	0	6	0	42.547625	45.914169	40.548740
13	1	140	20	32	52	23	29	11	27	14	0.81	0.82	0.89	0.64	0.91	0.72	0.00	0.00	0.00	0.00	0.00	0.00	10	0	0	0	2899	6	1499	6	5.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	8	1	4	6	3907.471058	832.954998	1212.389143	3672.324572	6478.532214	10	10	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.666667	1.000000	0.800000	0.666667	0.625000	0.736842	0.000000	0.083333	0.000000	0.000000	0.083333	0.000000	791	708	1400	0	6	0	42.064281	44.445310	40.576137
14	1	150	20	32	52	23	29	11	27	14	0.81	0.82	0.89	0.64	0.91	0.72	0.00	0.00	0.00	0.00	0.00	0.00	12	0	0	0	3099	6	1599	6	5.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	9	2	4	8	3910.620689	836.297464	1215.731608	3675.667038	6481.158437	12	12	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.666667	1.000000	0.800000	0.666667	0.625000	0.736842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	861	738	1500	0	6	0	42.091678	44.472707	40.603535
15	1	160	20	32	52	23	29	11	27	14	0.81	0.82	0.89	0.64	0.91	0.72	0.00	0.00	0.00	0.00	0.00	0.00	12	0	0	0	3299	6	1699	6	5.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	9	2	4	8	3913.770320	839.639930	1219.074074	3679.009504	6483.784660	12	12	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.666667	1.000000	0.800000	0.666667	0.625000	0.736842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	931	768	1600	0	6	0	42.119075	44.500104	40.630932
16	1	170	20	32	52	23	29	11	27	14	0.81	0.82	0.89	0.64	0.91	0.72	0.00	0.00	0.00	0.00	0.00	0.00	14	0	0	0	3499	6	1799	6	5.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	11	2	5	9	3916.919952	842.982396	1222.416540	3682.351969	6486.410883	14	14	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.666667	1.000000	0.800000	0.666667	0.625000	0.736842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1001	798	1700	0	6	0	42.146472	44.527502	40.658329
17	1	180	20	32	52	23	29	11	27	14	0.81	0.82	0.89	0.64	0.91	0.72	0.00	0.00	0.00	0.00	0.00	0.00	14	0	0	0	3699	6	1899	6	5.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	11	2	5	9	3920.069583	846.324861	1225.759006	3685.694435	6489.037107	14	14	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.666667	1.000000	0.800000	0.666667	0.625000	0.736842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1071	828	1800	0	6	0	42.173870	44.554899	40.685726
18	1	190	20	32	52	23	29	11	27	14	0.81	0.82	0.89	0.64	0.91	0.72	0.00	0.00	0.00	0.00	0.00	0.00	14	0	0	0	3899	6	1999	6	5.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	11	2	5	9	3923.219214	849.667327	1229.101471	3689.036901	6491.663330	14	14	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.666667	1.000000	0.800000	0.666667	0.625000	0.736842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1141	858	1900	0	6	0	42.201267	44.582296	40.713124
19	1	200	20	32	52	23	29	11	27	14	0.81	0.82	0.89	0.64	0.91	0.72	0.00	0.00	0.00	0.00	0.00	0.00	14	0	0	0	4099	6	2099	6	5.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	11	2	5	9	3926.368845	853.009793	1232.443937	3692.379367	6494.289553	14	14	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.666667	1.000000	0.800000	0.666667	0.625000	0.736842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1211	888	2000	0	6	0	42.228664	44.609694	40.740521
